Review,food_rating,service_rating,atmosphere_rating,Review_clean,Review_en,sentiment
"Excellent Japanese restaurant.Came here cos I wanted to charge my car while we had lunch.Had a large family to feed with 3 kids and 5 adults. All in costed RM295. We didn't order sashimi though so that kept the cost down.The edamame was one of the freshest I've had in Singapore and Malaysia.Ordered sushi, tamago, sukiyaki, tempura...all were great.Dessert was very great too. Had moochi and this ice cream redbean pancake.Highly recommended!Food: 5/5  |  Service: 4/5  |  Atmosphere: 5/5",5.0,4.0,5.0,"Excellent Japanese restaurant.Came here cos I wanted to charge my car while we had lunch.Had a large family to feed with 3 kids and 5 adults. All in costed RM295. We didn't order sashimi though so that kept the cost down.The edamame was one of the freshest I've had in Singapore and Malaysia.Ordered sushi, tamago, sukiyaki, tempura...all were great.Dessert was very great too. Had moochi and this ice cream redbean pancake.Highly recommended!","Excellent Japanese restaurant.Came here because I wanted to charge my car while we had lunch.I had a large family to feed with 3 kids and 5 adults.All in all cost RM295.We didn't order sashimi though so that kept the cost down.The edamame was one of the freshest I've had in Singapore and Malaysia.Ordered sushi, tamago, sukiyaki, tempura...all were great.Dessert was very great too. Had moochi and this ice cream red bean pancake.Highly recommended!",positive
"This is my first time this restaurant. The food is fast service, but the rice I'm not happy about it. The sushi rice was over sour, and this taste was not a sushi. The sushi It falls apart when you pick it up... The meals in the set menu, the salmon fish don, are not enough shots, and the rice is also fair, too dry... The food is not worth the price... ashameFood: 2/5  |  Service: 3/5  |  Atmosphere: 2/5Noise levelModerate noiseGroup size2 peopleWait timeNo waitSeating typeIndoor dining area, Bar areaParking spacePlenty of parkingParking optionsPaid street parking",2.0,3.0,2.0,"This is my first time this restaurant. The food is fast service, but the rice I'm not happy about it. The sushi rice was over sour, and this taste was not a sushi. The sushi It falls apart when you pick it up... The meals in the set menu, the salmon fish don, are not enough shots, and the rice is also fair, too dry... The food is not worth the price... ashame Noise levelModerate noiseGroup size2 peopleWait timeNo waitSeating typeIndoor dining area, Bar areaParking spacePlenty of parkingParking optionsPaid street parking","This is my first time in this restaurant. The food is fast service, but the rice I am not happy about it. The sushi rice was over sour, and this taste was not a sushi. The sushi It falls apart when you pick it up... The meals in the set menu, the salmon fish don, are not enough shots, and the rice is also fair, too dry... The food is not worth the price... shame Noise levelModerate noiseGroup size2 peopleWait timeNo waitSeating typeIndoor dining area, Bar areaParking spaceLots of parking optionsPaid street parking",negative
Food: 4/5  |  Service: 4/5  |  Atmosphere: 4/5Parking spacePlenty of parkingParking optionsFree of charge parking lot,4.0,4.0,4.0,Parking spacePlenty of parkingParking optionsFree of charge parking lot,Parking spaceLots of parking Parking optionsFree parking lot,positive
Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5,5.0,5.0,5.0,,This is not the case.,positive
"The sushi and sashimi are super fresh, the Gyu Kara Ramen is full of flavor, and the Chashu Curry Yakimeshi is a must try! Cozy vibes, friendly staff, and top-notch quality – everything here feels premium. If you’re craving Japanese food in Melaka, this is the spot. Confirm will come back! 🍣🍜👏Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5",5.0,5.0,5.0,"The sushi and sashimi are super fresh, the Gyu Kara Ramen is full of flavor, and the Chashu Curry Yakimeshi is a must try! Cozy vibes, friendly staff, and top-notch quality – everything here feels premium. If you’re craving Japanese food in Melaka, this is the spot. Confirm will come back! 🍣🍜👏","The sushi and sashimi are super fresh, the Gyu Kara Ramen is full of flavor, and the Chashu Curry Yakimeshi is a must try! Cozy vibes, friendly staff, and top-notch quality  everything here feels premium. If you are craving Japanese food in Melaka, this is the place.",positive
"The food here is incredibly fresh and absolutely delicious, perfectly matching my taste. The service is excellent, with staff being attentive and friendly. The restaurant is also very clean and well-maintained, creating a pleasant dining environment. It’s an amazing experience overall, and I’ll definitely be coming back again. Highly recommend!Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5",5.0,5.0,5.0,"The food here is incredibly fresh and absolutely delicious, perfectly matching my taste. The service is excellent, with staff being attentive and friendly. The restaurant is also very clean and well-maintained, creating a pleasant dining environment. It’s an amazing experience overall, and I’ll definitely be coming back again. Highly recommend!","The food here is incredibly fresh and absolutely delicious, perfectly matching my taste. The service is excellent, with staff being attentive and friendly. The restaurant is also very clean and well maintained, creating a pleasant dining environment. It's an amazing experience overall, and I'll definitely be coming back. Highly recommend!",positive
"Went for lunch on 18nov around 1pm.We were the only customer.Food: could have been better. All small portion. What's the point as customer will just continue to order more. Do consider serving appropriate portion so less job for Ur kitchen and servers.Environment: nicely decoratedService: here is where it gets interesting. There were about 5-6 staff but they're more interested in chatting and playing with their phones. Food ordered not even delivered to us. Ended up need to leave after awhile of wait. When walking out, saw the food ready at the kitchen but the staffs just busy with their phones. Again, me and my wife were the ONLY customer at that time. LOL.Food: 3/5  |  Service: 1/5  |  Atmosphere: 4/5",3.0,1.0,4.0,"Went for lunch on 18nov around 1pm.We were the only customer.Food: could have been better. All small portion. What's the point as customer will just continue to order more. Do consider serving appropriate portion so less job for Ur kitchen and servers.Environment: nicely decoratedService: here is where it gets interesting. There were about 5-6 staff but they're more interested in chatting and playing with their phones. Food ordered not even delivered to us. Ended up need to leave after awhile of wait. When walking out, saw the food ready at the kitchen but the staffs just busy with their phones. Again, me and my wife were the ONLY customer at that time. LOL.","We were the only customer. Food: could have been better. All small portion. What's the point as customer will just keep ordering more. Consider serving the appropriate portion so less work for Ur kitchen and servers. Environment: nicely decoratedService: here is where it gets interesting. There were about 5-6 staff but they are more interested in chatting and playing with their phones. Food ordered not even delivered to us. Ended up needing to leave after a while of waiting. When walking out, saw the food in the kitchen but the staff just busy with their phones. Again, my wife and I were the ONLY customer at that time. LOL.",negative
Food Was really deliciousFood: 5/5  |  Service: 5/5  |  Atmosphere: 5/5,5.0,5.0,5.0,Food Was really delicious,The food was really delicious.,positive
"The one of the famous Japanese restaurant listed, every dish provides with a quality standard for you to enjoy the real sushi served on your table. Besides, the staffs and waiters are helpful and friendly.Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5",5.0,5.0,5.0,"The one of the famous Japanese restaurant listed, every dish provides with a quality standard for you to enjoy the real sushi served on your table. Besides, the staffs and waiters are helpful and friendly.","In one of the famous Japanese restaurants listed, each dish provides a quality standard for you to enjoy the real sushi served on your table.",positive
Very good Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5,5.0,5.0,5.0,Very good,Very good,positive
"Good food, fresh-made to order.  Spacious seating, nice atmosphere.Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5",5.0,5.0,5.0,"Good food, fresh-made to order. Spacious seating, nice atmosphere.","Good food, fresh to order, spacious seating, nice atmosphere.",positive
"Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5Recommended dishesAge Gyouza Curry Cheese, Buta Bara Konabe Tonkotsu Paste, Seafood Fried Rice",5.0,5.0,5.0,"Recommended dishesAge Gyouza Curry Cheese, Buta Bara Konabe Tonkotsu Paste, Seafood Fried Rice","Recommended dishesAge Gyouza Curry Cheese, Buta Bara Konabe Tonkotsu Paste, Seafood Fried Rice",positive
"Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5Recommended dishesAssorted Sushi and Maki, Truffle Shirataki",5.0,5.0,5.0,"Recommended dishesAssorted Sushi and Maki, Truffle Shirataki","Recommended dishesSorted Sushi and Maki, Truffle Shirataki",positive
和家人来吃了一次丰盛的午餐。非常喜欢这边的食物-新鲜价格也实惠。 …More,,,,和家人来吃了一次丰盛的午餐。非常喜欢这边的食物-新鲜价格也实惠。,I love the food here - fresh prices are also affordable.,positive
Really like here ramen & udon .Will come back againFood: 4/5  |  Service: 5/5  |  Atmosphere: 5/5,4.0,5.0,5.0,Really like here ramen & udon .Will come back again,Really like ramen & udon . Will come back again .,positive
Environment niceDo bring sweater (just in case)Food is greatFood: 5/5  |  Service: 5/5  |  Atmosphere: 5/5Recommended dishesSeafood Fried Rice,5.0,5.0,5.0,Environment niceDo bring sweater (just in case)Food is great Recommended dishesSeafood Fried Rice,Environment niceDo bring sweater (just in case) Food is great Recommended dishes Seafood Fried Rice,positive
Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5,5.0,5.0,5.0,,This is not the case.,positive
Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5,5.0,5.0,5.0,,This is not the case.,positive
Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5,5.0,5.0,5.0,,This is not the case.,positive
"Salmon Sashimi very nice, fresh and thick. Salmon Mentai Yaki, salmon mix with Mayonnaise surprisingly is good. Chicken Nanban To Yasai Tempura No Pirikara Mayo, tempura and chicken, the chicken is tender and juicy, very nice. Staff very friendly, will keep on come to check whether need to refill green tea and will introduce every food when served. Will definitely come back againFood: 5/5  |  Service: 5/5  |  Atmosphere: 5/5Recommended dishesParking spacePlenty of parkingParking optionsFree of charge parking lot, Free of charge street parking",5.0,5.0,5.0,"Salmon Sashimi very nice, fresh and thick. Salmon Mentai Yaki, salmon mix with Mayonnaise surprisingly is good. Chicken Nanban To Yasai Tempura No Pirikara Mayo, tempura and chicken, the chicken is tender and juicy, very nice. Staff very friendly, will keep on come to check whether need to refill green tea and will introduce every food when served. Will definitely come back again Recommended dishesParking spacePlenty of parkingParking optionsFree of charge parking lot, Free of charge street parking","Salmon Sashimi very nice, fresh and thick. Salmon Mentai Yaki, salmon mixture with mayonnaise surprisingly good. Chicken Nanban To Yasai Tempura No Pirikara Mayo, tempura and chicken, the chicken is tender and juicy, very nice. Staff very friendly, will keep on coming to check if need to refill green tea and will introduce every food when served. Will definitely come back Recommended dishesParking spaceLots of parking optionsFree of charge parking lot, Free of charge street parking",positive
